1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Electrical,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSZoning,MasVnrArea,MasVnrType,MiscVal,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,TotalSF,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,MSSubClass_0,MSSubClass_1,MSSubClass_10,MSSubClass_11,MSSubClass_12,MSSubClass_13,MSSubClass_14,MSSubClass_15,MSSubClass_2,MSSubClass_3,MSSubClass_4,MSSubClass_5,MSSubClass_6,MSSubClass_7,MSSubClass_8,MSSubClass_9,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD
0.04998949800462088,0.25375302663438254,0.0,1.0,0.25,0.75,0.25,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.5,0.24486301369863014,0.0,0.5,0.12648221343873517,0.75,0.3333333333333333,0.75,0.2,0.0,0.2,0.25,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1600504095778198,0.0,0.25,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.5,0.072903582815835,0.25,0.13356164383561644,0.0,0.0,0.75,0.0,0.3333333333333333,0.0,0.20833333333333334,0.01078167115902965,0.5,0.5555555555555556,0.0,0.0,0.0,0.0,1.0,0.23076923076923078,0.11226692836113837,1.0,0.0,0.37681159420289856,0.0,0.13534902597402598,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1482881747532031,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.75,0.3333333333333333,0.75,0.2,0.0,0.4,0.25,1.0,0.4200268817204301,0.4,1.0,0.3333333333333333,0.6,0.1762820512820513,0.1482881747532031,0.0,0.5,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.5,0.05182302874860561,0.0,0.13356164383561644,0.0,0.0,0.75,0.0,0.3333333333333333,0.0,0.375,0.0,0.75,0.4444444444444444,1.0,0.0,0.0,0.0,1.0,0.23076923076923078,0.0,1.0,0.0,0.5652173913043478,0.0,0.0716314935064935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0924175593362739,0.5782082324455206,0.0,1.0,0.5,0.75,0.25,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,1.0,0.3313356164383562,1.0,1.0,0.0,0.75,0.6666666666666666,0.75,0.8,0.25,1.0,0.5,1.0,0.45698924731182794,0.6,1.0,1.0,0.6,0.36538461538461536,0.343205208989708,0.5,1.0,0.8571428571428571,0.3333333333333333,1.0,0.5,0.09401048757564845,0.25,0.24315068493150685,0.0,0.0,0.75,0.0525,0.6666666666666666,0.0,0.875,0.10107816711590296,0.5,0.7777777777777778,1.0,0.0,0.0,0.0,1.0,0.46153846153846156,0.1519136408243376,1.0,0.0,0.9927536231884058,1.0,0.24431818181818182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.13799621928166353,0.462953995157385,0.0,1.0,0.375,0.75,0.25,0.05536159600997506,0.0,1.0,0.8333333333333334,0.0,0.0,0.75,0.3291952054794521,1.0,1.0,0.0,0.75,0.6666666666666666,0.0,0.8,0.25,1.0,0.5,1.0,0.45564516129032256,0.4,1.0,0.6666666666666666,0.6,0.34935897435897434,0.3387943709304768,0.5,1.0,0.8571428571428571,0.3333333333333333,0.6666666666666666,0.5,0.09883266431852718,0.25,0.2705479452054795,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.7916666666666666,0.18328840970350405,0.5,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.46153846153846156,0.19450441609421001,1.0,0.0,0.9565217391304348,0.9166666666666666,0.26420454545454547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2222222222222222,0.5181598062953995,0.33070866141732286,1.0,0.5,0.75,0.5,0.014214463840399002,0.0,1.0,0.8333333333333334,0.3333333333333333,0.0,0.75,0.5714897260273972,1.0,1.0,0.0,0.75,0.6666666666666666,0.75,0.8,0.25,1.0,0.5,1.0,0.3870967741935484,0.4,1.0,0.6666666666666666,0.6,0.3557692307692308,0.44696492333543375,0.5,1.0,0.8571428571428571,0.3333333333333333,0.6666666666666666,0.5,0.15878927351140545,0.25,0.386986301369863,0.6666666666666666,0.0,0.75,0.285,0.6666666666666666,0.0,0.5833333333333334,0.1778975741239892,0.5,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.5384615384615384,0.2732090284592738,1.0,0.1678370786516854,0.9637681159420289,0.9333333333333333,0.35714285714285715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.18861583700903173,0.0,0.0,1.0,0.375,0.75,0.25,0.16458852867830423,0.0,0.3333333333333333,0.8333333333333334,0.0,0.0,0.75,0.24486301369863014,1.0,1.0,0.0,0.75,0.3333333333333333,0.75,0.2,0.0,1.0,0.5,1.0,0.3467741935483871,0.4,1.0,0.3333333333333333,0.6,0.28525641025641024,0.18861583700903173,0.0,0.5,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.5,0.08625460039174697,1.0,0.20205479452054795,0.6666666666666666,0.0,0.75,0.0,0.3333333333333333,0.0,0.8333333333333334,0.0,0.625,0.5555555555555556,1.0,0.0,0.0,0.0,1.0,0.3076923076923077,0.24180569185475956,1.0,0.0,0.8115942028985508,0.5666666666666667,0.216112012987013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.26002940558706156,0.5307506053268766,0.0,1.0,0.375,0.75,0.75,0.2533665835411471,0.0,1.0,0.8333333333333334,0.3333333333333333,0.0,1.0,0.238013698630137,1.0,1.0,0.0,0.75,0.6666666666666666,0.75,0.8,0.5,1.0,0.5,1.0,0.4879032258064516,0.6,1.0,1.0,0.6,0.34615384615384615,0.4902331442974165,0.5,1.0,0.8571428571428571,0.3333333333333333,1.0,0.5,0.10881079324368242,0.0,0.3047945205479452,0.6666666666666666,0.0,0.75,0.415,0.6666666666666666,0.0,0.9583333333333334,0.0,0.5,0.8888888888888888,1.0,0.0,0.0,0.0,1.0,0.6153846153846154,0.3085377821393523,1.0,0.2808988764044944,0.9492753623188406,0.9,0.3963068181818182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25351816845200587,0.0,0.0,1.0,0.375,0.75,0.5,0.299501246882793,0.0,0.3333333333333333,0.8333333333333334,0.0,0.0,0.75,0.14554794520547945,1.0,1.0,0.0,0.75,0.6666666666666666,0.75,0.8,0.25,1.0,0.5,1.0,0.3575268817204301,0.4,1.0,0.6666666666666666,0.6,0.3525641025641026,0.25351816845200587,0.0,1.0,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.5,0.09558274556649597,0.25,0.2534246575342466,0.0,0.0,0.75,0.14125,0.6666666666666666,0.0,0.9583333333333334,0.09433962264150944,0.5,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.38461538461538464,0.3024533856722277,1.0,0.0,0.9637681159420289,0.9166666666666666,0.27881493506493504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.11510186935517748,0.0,0.0,1.0,0.125,0.75,0.25,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.5,0.3775684931506849,1.0,1.0,0.0,0.75,0.3333333333333333,0.5,0.2,0.0,0.4,0.25,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.11510186935517748,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.03689096961765145,0.0,0.11643835616438356,0.0,0.0,0.75,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.625,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.15384615384615385,0.1731108930323847,1.0,0.0,0.6086956521739131,0.1,0.14508928571428573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.17118252467968914,0.2261501210653753,0.0,0.5,0.375,0.75,0.5,0.09226932668329177,0.0,0.5,0.8333333333333334,0.0,0.0,0.5,0.3334760273972603,1.0,0.75,0.1808300395256917,0.5,0.3333333333333333,0.75,0.2,0.0,0.2,0.5,1.0,0.14516129032258066,0.2,1.0,0.3333333333333333,0.6,0.09935897435897435,0.2692711615206889,0.0,0.75,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.5,0.03601261319818356,0.25,0.06506849315068493,0.0,0.0,0.25,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.75,0.5555555555555556,1.0,0.0,0.0,0.0,1.0,0.23076923076923078,0.2255152109911678,1.0,0.0,0.391304347826087,0.9,0.24665178571428573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.09955891619407688,0.2648910411622276,0.0,1.0,0.5,0.75,0.25,0.08753117206982544,0.11861074705111402,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.5,0.04794520547945205,1.0,1.0,0.0,0.5,0.3333333333333333,0.75,0.2,0.0,0.2,0.5,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2144507456416719,0.0,0.75,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.5,0.07734806629834254,0.0,0.1404109589041096,0.0,0.0,0.75,0.0,0.3333333333333333,0.0,0.20833333333333334,0.0,0.75,0.4444444444444444,1.0,0.0,0.0,0.0,1.0,0.3076923076923077,0.12639842983316976,1.0,0.09831460674157304,0.4927536231884058,0.8166666666666667,0.16893262987012986,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3219911783238815,0.0,0.0,1.0,0.25,0.75,0.25,0.09451371571072319,0.5032765399737876,0.5,0.16666666666666666,0.3333333333333333,0.0,0.5,0.2011986301369863,1.0,0.75,0.0,0.75,0.6666666666666666,0.0,0.8,0.75,0.4,0.25,1.0,0.20362903225806453,0.2,1.0,1.0,0.6,0.19230769230769232,0.3219911783238815,0.0,1.0,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.5,0.08263577194353924,0.0,0.20376712328767124,0.6666666666666666,0.0,0.75,0.0,0.3333333333333333,0.0,0.75,0.0,0.5,0.4444444444444444,1.0,0.0,0.0,0.2465277777777778,1.0,0.38461538461538464,0.31736997055937194,1.0,0.3342696629213483,0.6014492753623188,0.7166666666666667,0.3196022727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2680109220751943,0.26682808716707024,0.0,1.0,0.375,0.75,0.25,0.32119700748129676,0.0,1.0,0.8333333333333334,0.3333333333333333,0.0,1.0,0.12585616438356165,1.0,1.0,0.0,0.75,0.6666666666666666,0.75,0.8,0.25,1.0,0.25,1.0,0.530241935483871,0.6,1.0,1.0,0.6,0.358974358974359,0.3837429111531191,0.5,1.0,0.8571428571428571,0.3333333333333333,1.0,0.5,0.08135337157111613,0.0,0.2226027397260274,0.0,0.0,0.75,0.1875,1.0,0.0,0.9583333333333334,0.16172506738544473,0.5,0.7777777777777778,1.0,0.0,0.0,0.0,1.0,0.46153846153846156,0.3105004906771344,1.0,0.125,0.9782608695652174,0.95,0.3458806818181818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.10628019323671498,0.4261501210653753,0.0,1.0,0.375,0.75,0.25,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.75,0.3595890410958904,1.0,1.0,0.0,0.75,0.6666666666666666,0.75,0.8,0.25,1.0,0.5,1.0,0.2956989247311828,0.4,1.0,1.0,0.6,0.34935897435897434,0.29111531190926276,0.5,1.0,0.8571428571428571,0.3333333333333333,0.6666666666666666,0.5,0.0609930697678504,0.0,0.1404109589041096,0.6666666666666666,0.0,0.75,0.0,0.3333333333333333,0.0,0.5833333333333334,0.0646900269541779,0.5,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.38461538461538464,0.1648675171736997,1.0,0.0702247191011236,0.9565217391304348,0.9,0.22585227272727273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
